from_GEOID,to_GEOID,fare,IVTT,transfer_wait_time,access_walk_time,egress_walk_time,total_time,n_transfers
12031011400,12031010900,5.25,52.839554,28,0.605136,0.099009,102.043694,2
12031011400,12031011000,5.25,14.904304,29.5,0.605136,1.142614,66.652054,2
12031011400,12031011100,3.5,54.880814,29.5,0.782407,0.7375,117.400726,1
12031011400,12031011200,3.5,52.348667,29.5,0.782407,0.898639,115.029709,1
12031011400,12031011300,7,62.10746,58,0.782407,0.388936,158.778793,3
12031011400,12031011400,NA,NA,NA,NA,NA,NA,NA
12031011400,12031011500,5.25,15.55111,28,0.605136,0.926356,65.582596,2
12031011400,12031011600,3.5,18.463745,17.5,0.605136,0.321798,54.390678,1
12031011400,12031011800,7,55.675446,44.5,0.782407,0.999085,139.45694,3
12031011400,12031012100,1.75,13.880791,0,0.782407,1.282425,44.445621,0
12031011400,12031012400,3.5,30.179699,34.5,0.782407,0.672361,97.634476,1
12031011400,12031012500,5.25,69.502541,29,0.782407,0.732838,134.517776,2
12031011400,12031012601,5.25,52.077396,43.5,0.782407,0.77527,131.635071,2
12031011400,12031012602,7,73.941444,44.5,0.782407,0.097533,156.821381,3
12031011400,12031012800,5.25,45.021019,43.5,0.782407,0.344155,124.147583,2
12031011400,12031012900,3.5,34.837406,34.5,0.782407,0.809687,102.429497,1
12031011400,12031013000,3.5,29.113026,29,0.782407,0.825954,91.221382,1
12031011400,12031013100,5.25,102.339989,120,0.782407,1.008093,258.630493,2
12031011400,12031013200,3.5,46.185192,60,0.782407,0.370111,138.837723,1
12031011400,12031001300,5.25,46.394051,29,0.605136,0.969624,97.468811,2
12031011400,12031001500,5.25,21.39607,28,0.605136,0.76754,71.268745,2
12031011400,12031001600,5.25,23.910023,28,0.605136,0.792918,73.808067,2
12031011400,12031001200,5.25,48.871307,29,0.605136,0.367997,99.344437,2
12031011400,12031013402,3.5,36.961529,29,0.782407,1.309426,99.553368,1
12031011400,12031002200,5.25,28.513466,58.5,0.782407,0.729579,123.025452,2
12031011400,12031002300,5.25,24.642145,58.5,0.782407,0.568697,118.993248,2
12031011400,12031013902,7,87.232353,59,0.782407,1.141401,185.656174,3
12031011400,12031013904,7,91.174561,60.5,0.782407,0.157318,190.114288,3
12031011400,12031014311,7,71.035706,61.5,0.782407,1.220813,172.038925,3
12031011400,12031014800,7,62.741177,46.5,0.605136,0.558955,133.905273,3
12031011400,12031015002,7,67.50177,60,0.782407,0.815193,166.599365,3
12031011400,12031015300,7,55.809368,46.5,0.605136,1.413611,127.828117,3
12031011400,12031015400,8.75,55.957275,83.5,0.605136,0.684596,167.247009,4
12031011400,12031015600,7,51.49128,58.5,0.782407,1.071172,149.344849,3
12031011400,12031016300,8.75,51.941963,80,0.605136,1.267868,160.314957,4
12031011400,12031002400,5.25,67.966011,59.5,0.782407,1.136265,163.884674,2
12031011400,12031002600,7,46.244156,44.5,0.782407,0.966269,129.992828,3
12031011400,12031002701,1.75,13.685526,0,0.782407,1.065396,45.533325,0
12031011400,12031002702,1.75,15.622695,0,0.782407,1.280541,47.685642,0
12031011400,12031016500,7,60.392811,57,0.782407,0.623396,156.298615,3
12031011400,12031002801,3.5,22.638018,17.5,0.605136,0.176061,58.419212,1
12031011400,12031002802,3.5,26.594337,17.5,0.605136,0.030312,62.229786,1
12031011400,12031002902,3.5,27.782276,17.5,0.605136,0.750008,64.137421,1
12031011400,12031010202,3.5,38.215862,15,0.605136,1.21836,72.53936,1
12031011400,12031013404,3.5,36.198898,29,0.782407,1.300668,98.781975,1
12031011400,12031014330,8.75,128.785538,89.5,0.782407,0.87486,260.44278,4
12031011400,12031014338,7,69.739044,61.5,0.782407,0.901099,170.422546,3
12031011400,12031002102,5.25,30.657888,58.5,0.782407,0.141131,124.581429,2
12031011400,12031002501,1.75,20.173309,0,0.782407,0.43591800000000003,51.391632,0
12031011400,12031002502,3.5,21.45392,31.5,0.782407,1.034802,87.771133,1
12031011400,12031014603,7,69.88015,43.5,0.782407,1.44389,153.106461,3
12031011400,12031014604,7,66.013138,58.5,0.782407,0.421104,163.216644,3
12031011400,12031015925,8.75,84.552582,85,0.605136,1.02952,197.687241,4
12031011400,12031016603,10.5,117.397644,114.5,0.605136,1.237782,263.24057,5
12031011400,12031016724,8.75,99.590332,85,0.605136,0.654427,212.349884,4
12031011400,12031016725,8.75,74.232056,80,0.605136,0.813578,182.150772,4
12031011400,12031016726,8.75,107.640579,85,0.605136,0.360269,220.105988,4
12031011400,12031012703,NA,NA,NA,NA,NA,NA,NA
12031011400,12031014001,7,92.154427,58,0.782407,0.394026,188.830856,3
12031011400,12031016808,NA,NA,NA,NA,NA,NA,NA
12031011400,12031015501,7,56.075195,58.5,0.782407,1.479692,154.337296,3
12031011400,12031002101,1.75,19.565912,0,0.782407,0.777299,51.125614,0
12031011400,12031015502,7,59.840984,58.5,0.782407,0.181472,156.804871,3
12031011500,12031016101,5.25,34.495071,38,0.926356,1.28495,93.706375,2
12031011500,12031016606,7,46.095478,66,0.926356,0.464855,135.486694,3
12031011500,12031015702,7,40.24902,64.5,0.926356,0.525392,128.200775,3
12031011500,12031014205,5.25,76.447304,51.5,0.926356,0.234755,148.108414,2
12031011500,12031014104,5.25,74.704109,51.5,0.926356,1.156172,147.286636,2
12031011500,12031016001,7,43.344593,64.5,0.926356,1.086181,131.857132,3
12031011500,12031012201,3.5,32.639343,29,1.045408,0.794419,96.479172,1
12031011500,12031014206,5.25,78.194336,51.5,0.926356,0.115328,149.736023,2
12031011500,12031014103,5.25,73.316566,51.5,0.926356,0.694715,145.437637,2
12031011500,12031014428,5.25,52.595192,38,0.926356,0.410102,110.931648,2
12031011500,12031014426,7,90.392242,60,0.926356,0.66943,173.988037,3
12031011500,12031014416,7,70.971054,57.5,0.926356,0.97,152.367416,3
12031011500,12031014704,8.75,49.2034,101.5,0.926356,0.443069,177.07283,4
12031011500,12031014340,7,105.652573,58.5,0.926356,1.275641,188.354568,3
12031011500,12031001401,3.5,24.865747,15,1.045408,0.402324,58.813477,1
12031011500,12031014414,7,72.203972,58.5,0.926356,0.839039,154.469376,3
12031011500,12031016605,7,45.779667,62.5,0.926356,0.141014,131.347031,3
12031011500,12031014427,7,70.552666,61.5,0.926356,0.474106,155.45314,3
12031011500,12031014415,5.25,63.834259,38,0.926356,0.228476,121.98909,2
12031011500,12031013524,3.5,63.973198,34.5,1.045408,0.359785,132.878403,1
12031011500,12031010503,5.25,50.27454,27.5,1.045408,0.904019,100.723969,2
12031011500,12031011905,3.5,42.186802,31.5,1.045408,0.874279,108.606483,1
12031011500,12031017101,5.25,46.548439,58.5,1.045408,0.213932,142.30777,2
12031011500,12031017102,5.25,48.109779,58.5,1.045408,0.40245,144.057632,2
12031011500,12031015701,5.25,37.32037,38,0.926356,0.018789,95.265518,2
12031011500,12031010306,3.5,43.72707,13,1.045408,0.976914,76.74939,1
12031011500,12031000102,3.5,46.242928,14.5,1.045408,0.689901,79.978241,1
12031011500,12031001402,3.5,27.415668,15,1.045408,0.869853,61.830929,1
12031011500,12031015805,7,46.924068,57.5,0.926356,1.171726,128.522156,3
12031011500,12031016731,7,90.744377,67.5,0.926356,0.89693,182.067673,3
12031011500,12031016604,8.75,74.412132,103,0.926356,1.226062,204.56456,4
12031011500,12031013906,10.5,100.827797,119,0.926356,1.261382,250.015533,5
12031011500,12031017200,5.25,21.360168,29,0.926356,0.476978,70.763496,2
12031011500,12031010402,3.5,36.156059,14.5,1.045408,0.482144,69.683617,1
12031011500,12031012704,5.25,63.326618,58.5,1.045408,0.550958,159.422989,2
12031011500,12031016200,7,42.26012,59,0.926356,0.387652,124.57412,3
12031011500,12031012000,3.5,35.846157,31.5,1.045408,0.874362,102.26593,1
12031011500,12031014312,7,58.605309,61.5,0.926356,0.409048,143.44072,3
12031011500,12019030500,3.5,63.51442,15.5,0.926356,0.677031,96.617805,1
12031011500,12019030400,3.5,66.611122,15.5,0.926356,1.148326,100.185799,1
12031011500,12019030304,3.5,64.482437,14.5,1.045408,0.997123,114.024971,1
12031011500,12019030600,NA,NA,NA,NA,NA,NA,NA
12031011500,12031012300,1.75,38.340469,0,1.045408,0.956326,70.342209,0
12031011500,12031002901,1.75,3.843047,0,0.926356,1.126886,18.89629,0
12031011500,12031015100,7,57.134434,60,0.926356,1.191023,141.251816,3
12031011500,12031013504,3.5,61.128075,29,1.045408,1.44936,125.622849,1
12031011500,12031015200,7,74.421196,43.5,0.926356,1.205396,142.052963,3
12031011500,12031000600,5.25,30.12808,38,0.926356,0.772821,88.827255,2
12031011500,12031001000,5.25,22.831739,28.5,0.926356,0.228137,71.486229,2
12031011500,12031001100,1.75,11.508712,0,0.926356,0.24417,25.679237,0
12031011500,12031000700,7,29.397663,60.5,0.926356,0.796067,113.620079,3
12031011500,12031000800,7,47.807457,57.5,0.926356,0.983265,129.217072,3
12031011500,12031000200,5.25,33.763332,32,0.926356,0.499644,86.189331,2
12031011500,12031000300,5.25,34.498756,32,0.926356,1.420649,87.845757,2
12031011500,12031010700,5.25,13.592887,29.5,1.045408,0.798458,65.43676,2
12031011500,12031010800,NA,NA,NA,NA,NA,NA,NA
12031011500,12031010900,3.5,57.382004,13,1.045408,0.099009,89.526421,1
12031011500,12031011000,3.5,19.446751,15,1.045408,1.142614,54.134773,1
12031011500,12031011100,5.25,36.54472,43.5,1.045408,0.395723,101.985855,2
12031011500,12031011200,5.25,37.674206,51.5,0.926356,1.37154,110.472099,2
12031011500,12031011300,5.25,40.100021,51.5,0.926356,0.388936,111.915314,2
12031011500,12031011400,1.75,4.982842,0,1.045408,0.782407,36.810654,0
12031011500,12031011500,NA,NA,NA,NA,NA,NA,NA
12031011500,12031011600,3.5,10.594776,14.5,1.045408,0.382677,59.522858,1
12031011500,12031011800,5.25,33.668003,38,0.926356,0.999085,92.593437,2
12031011500,12031012100,3.5,18.863636,28.5,1.045408,1.282425,82.691467,1
12031011500,12031012400,3.5,43.649696,34.5,1.045408,0.672361,112.86747,1
12031011500,12031012500,5.25,82.972542,29,1.045408,0.732838,149.750778,2
12031011500,12031012601,5.25,65.547401,43.5,1.045408,0.77527,146.868073,2
12031011500,12031012602,5.25,51.934002,38,0.926356,0.097533,109.957893,2
12031011500,12031012800,5.25,56.627323,38,0.926356,0.334013,114.887688,2
12031011500,12031012900,3.5,48.307404,34.5,1.045408,0.809687,117.662498,1
12031011500,12031013000,3.5,42.583023,29,1.045408,0.825954,106.454384,1
12031011500,12031013100,5.25,115.80999,120,1.045408,1.008093,273.863495,2
12031011500,12031013200,3.5,59.65519,60,1.045408,0.370111,154.070709,1
12031011500,12031001300,3.5,50.936497,14.5,1.045408,0.969624,84.95153,1
12031011500,12031001500,1.75,5.844961,0,0.926356,0.76754,20.538857,0
12031011500,12031001600,1.75,8.358914,0,0.926356,0.792918,23.078186,0
12031011500,12031001200,3.5,53.413754,14.5,1.045408,0.367997,86.827164,1
12031011500,12031013402,3.5,50.43153,29,1.045408,1.309426,114.786369,1
12031011500,12031002200,5.25,41.983456,58.5,1.045408,0.729579,138.258453,2
12031011500,12031002300,5.25,38.112137,58.5,1.045408,0.568697,134.226242,2
12031011500,12031013902,5.25,65.224907,52.5,0.926356,1.141401,138.792679,2
12031011500,12031013904,7,72.295639,60.5,0.926356,0.157318,155.879318,3
12031011500,12031014311,7,52.156788,61.5,0.926356,1.220813,137.803955,3
12031011500,12031014800,5.25,46.618465,29,0.926356,0.558955,96.103775,2
12031011500,12031015002,7,48.622849,60,0.926356,0.815193,132.364395,3
12031011500,12031015300,5.25,39.686657,29,0.926356,1.413611,90.026627,2
12031011500,12031015400,7,39.834564,66,0.926356,0.684596,129.445526,3
12031011500,12031015600,7,32.61594,58,0.926356,1.071172,114.613464,3
12031011500,12031016300,7,35.819252,62.5,0.926356,1.267868,122.513474,3
12031011500,12031002400,5.25,81.436005,59.5,1.045408,1.136265,179.117676,2
12031011500,12031002600,5.25,24.236712,38,0.926356,0.966269,83.129333,2
12031011500,12031002701,1.75,18.668369,0,1.045408,1.065396,50.779171,0
12031011500,12031002702,1.75,20.605537000000002,0,1.045408,1.280541,52.931484,0
12031011500,12031016500,5.25,41.51292,57,0.926356,0.623396,119.062675,2
12031011500,12031002801,3.5,15.434871,15,1.045408,0.176061,64.656342,1
12031011500,12031002802,3.5,19.391191,15,1.045408,0.030312,68.466911,1
12031011500,12031002902,3.5,20.57913,15,1.045408,0.750008,70.37455,1
12031011500,12031010202,1.75,42.758308,0,1.045408,1.21836,60.022076,0
12031011500,12031013404,3.5,49.6689,29,1.045408,1.300668,114.014977,1
12031011500,12031014330,8.75,109.906616,89.5,0.926356,0.87486,226.20784,4
12031011500,12031014338,7,50.860126,61.5,0.926356,0.901099,136.187576,3
12031011500,12031002102,5.25,44.12788,58.5,1.045408,0.141131,139.814423,2
12031011500,12031002501,1.75,25.156151,0,1.045408,0.43591800000000003,56.637474,0
12031011500,12031002502,3.5,26.436762,31.5,1.045408,1.034802,93.016975,1
12031011500,12031014603,7,51.001221,43.5,0.926356,1.44389,118.871468,3
12031011500,12031014604,7,47.134205,58.5,0.926356,0.421104,128.981659,3
12031011500,12031015925,7,68.429893,67.5,0.926356,1.02952,159.885788,3
12031011500,12031016603,8.75,101.274956,97,0.926356,1.237782,225.439102,4
12031011500,12031016724,7,83.467644,67.5,0.926356,0.654427,174.548431,3
12031011500,12031016725,7,58.109356,62.5,0.926356,0.813578,144.349304,3
12031011500,12031016726,7,91.517891,67.5,0.926356,0.360269,182.30452,3
12031011500,12031012703,NA,NA,NA,NA,NA,NA,NA
12031011500,12031014001,5.25,70.14698,51.5,0.926356,0.394026,141.967361,2
12031011500,12031016808,NA,NA,NA,NA,NA,NA,NA
12031011500,12031015501,7,37.199856,58,0.926356,1.479692,119.605904,3
12031011500,12031002101,1.75,24.548754,0,1.045408,0.777299,56.371456,0
12031011500,12031015502,7,40.965645,58,0.926356,0.181472,122.073471,3
12031011600,12031016101,5.25,32.154034,38,0.321798,1.28495,92.760788,2
12031011600,12031016606,7,43.754444,66,0.321798,0.464855,134.541092,3
12031011600,12031015702,7,37.907982,64.5,0.321798,0.525392,127.255173,3
12031011600,12031014205,5.25,77.238106,58.5,0.321798,0.234755,157.294647,2
12031011600,12031014104,5.25,75.494911,58.5,0.321798,1.156172,156.47287,2
12031011600,12031016001,7,41.003555,64.5,0.321798,1.086181,130.91153,3
12031011600,12031012201,3.5,34.558426,29,0.321798,0.794419,97.674644,1
12031011600,12031014206,5.25,78.985138,58.5,0.321798,0.115328,158.922256,2
12031011600,12031014103,5.25,74.107368,58.5,0.321798,0.694715,154.623871,2
12031011600,12031014428,5.25,50.254154,38,0.321798,0.410102,109.986053,2
12031011600,12031014426,7,88.051208,60,0.321798,0.66943,173.042435,3
12031011600,12031014416,7,68.630013,57.5,0.321798,0.97,151.421799,3
12031011600,12031014704,8.75,46.862366,101.5,0.321798,0.443069,176.127228,4
12031011600,12031014340,7,103.311539,58.5,0.321798,1.275641,187.408966,3
12031011600,12031001401,5.25,36.844551,29.5,0.321798,0.402324,87.568672,2
12031011600,12031014414,7,69.86293,58.5,0.321798,0.839039,153.523758,3
12031011600,12031016605,7,43.438633,62.5,0.321798,0.141014,130.401428,3
12031011600,12031014427,7,68.211632,61.5,0.321798,0.474106,154.507538,3
12031011600,12031014415,5.25,61.493221,38,0.321798,0.228476,121.043503,2
12031011600,12031013524,3.5,65.892281,34.5,0.321798,0.359785,134.073853,1
12031011600,12031010503,5.25,56.937626,28.5,0.321798,0.904019,107.663445,2
12031011600,12031011905,3.5,44.105877,31.5,0.321798,0.874279,109.801956,1
12031011600,12031017101,5.25,48.467522,58.5,0.321798,0.213932,143.50325,2
12031011600,12031017102,5.25,50.028862,58.5,0.321798,0.40245,145.253113,2
12031011600,12031015701,5.25,34.979332,38,0.321798,0.018789,94.319923,2
12031011600,12031010306,5.25,50.390156,28.5,0.321798,0.976914,101.188866,2
12031011600,12031000102,5.25,58.221733,29,0.321798,0.689901,108.733437,2
12031011600,12031001402,5.25,39.394478,29.5,0.321798,0.869853,90.586128,2
12031011600,12031015805,7,44.583027,57.5,0.321798,1.171726,127.576546,3
12031011600,12031016731,7,88.403343,67.5,0.321798,0.89693,181.12207,3
12031011600,12031016604,8.75,72.071091,103,0.321798,1.226062,203.618942,4
12031011600,12031013906,10.5,98.486755,119,0.321798,1.261382,249.069931,5
12031011600,12031017200,5.25,19.019133,29,0.321798,0.476978,69.817909,2
12031011600,12031010402,5.25,48.134865,29,0.321798,0.482144,98.438812,2
12031011600,12031012704,5.25,65.245697,58.5,0.321798,0.550958,160.618454,2
12031011600,12031016200,7,39.919086,59,0.321798,0.387652,123.628532,3
12031011600,12031012000,3.5,37.765232,31.5,0.321798,0.874362,103.461388,1
12031011600,12031014312,7,56.264271,61.5,0.321798,0.409048,142.495102,3
12031011600,12019030500,3.5,61.173386,15.5,0.321798,0.677031,95.672218,1
12031011600,12019030400,3.5,64.270088,15.5,0.321798,1.148326,99.240211,1
12031011600,12019030304,3.5,66.40152,14.5,0.321798,0.997123,115.220444,1
12031011600,12019030600,NA,NA,NA,NA,NA,NA,NA
12031011600,12031012300,1.75,40.259552,0,0.321798,0.956326,71.537682,0
12031011600,12031002901,5.25,35.915421,28,0.321798,1.126886,85.864105,2
12031011600,12031015100,7,54.793396,60,0.321798,1.191023,140.306213,3
12031011600,12031013504,3.5,63.047157,29,0.321798,1.44936,126.818321,1
12031011600,12031015200,7,72.080162,43.5,0.321798,1.205396,141.107361,3
12031011600,12031000600,5.25,27.787045,38,0.321798,0.772821,87.881668,2
12031011600,12031001000,5.25,20.490704,28.5,0.321798,0.228137,70.540642,2
12031011600,12031001100,5.25,23.367306,28.5,0.321798,0.610208,73.799316,2
12031011600,12031000700,7,27.056627,60.5,0.321798,0.796067,112.674492,3
12031011600,12031000800,7,45.466419,57.5,0.321798,0.983265,128.271484,3
12031011600,12031000200,5.25,31.422293,32,0.321798,0.499644,85.243736,2
12031011600,12031000300,5.25,32.157715,32,0.321798,1.420649,86.900162,2
12031011600,12031010700,3.5,25.571697,15,0.321798,0.798458,59.191952,1
12031011600,12031010800,NA,NA,NA,NA,NA,NA,NA
12031011600,12031010900,5.25,69.360809,28,0.321798,0.099009,118.281616,2
12031011600,12031011000,5.25,31.425556,29.5,0.321798,1.142614,82.889969,2
12031011600,12031011100,3.5,70.26989,29.5,0.321798,0.7375,133.829193,1
12031011600,12031011200,3.5,67.73774,29.5,0.321798,0.898639,131.45816,1
12031011600,12031011300,5.25,40.886543,58,0.321798,0.388936,120.597282,2
12031011600,12031011400,1.75,16.521254,0,0.321798,0.605136,31.948189,0
12031011600,12031011500,1.75,5.475569,0,0.321798,1.045408,36.842773,0
12031011600,12031011600,NA,NA,NA,NA,NA,NA,NA
12031011600,12031011800,7,34.459076,44,0.321798,0.999085,103.779961,3
12031011600,12031012100,3.5,14.973902,28.5,1.309517,1.282425,63.565842,1
12031011600,12031012400,3.5,45.568779,34.5,0.321798,0.672361,114.062943,1
12031011600,12031012500,5.25,84.891624,29,0.321798,0.732838,150.946259,2
12031011600,12031012601,5.25,67.466484,43.5,0.321798,0.77527,148.063553,2
12031011600,12031012602,7,52.725075,44,0.321798,0.097533,121.144409,3
12031011600,12031012800,7,57.418396,44,0.321798,0.334013,126.074211,3
12031011600,12031012900,3.5,50.226486,34.5,0.321798,0.809687,118.857971,1
12031011600,12031013000,3.5,44.502106,29,0.321798,0.825954,107.649857,1
12031011600,12031013100,5.25,117.729073,120,0.321798,1.008093,275.05896,2
12031011600,12031013200,3.5,61.574272,60,0.321798,0.370111,155.26619,1
12031011600,12031001300,5.25,62.915302,29,0.321798,0.969624,113.706726,2
12031011600,12031001500,5.25,37.917332,28,0.321798,0.76754,87.506668,2
12031011600,12031001600,5.25,40.43129,28,0.321798,0.792918,90.046005,2
12031011600,12031001200,5.25,24.493679,28.5,0.321798,0.083273,74.398758,2
12031011600,12031013402,3.5,52.350613,29,0.321798,1.309426,115.981842,1
12031011600,12031002200,5.25,43.902538,58.5,0.321798,0.729579,139.453918,2
12031011600,12031002300,5.25,40.031219,58.5,0.321798,0.568697,135.421707,2
12031011600,12031013902,5.25,66.015709,59.5,0.321798,1.141401,147.978912,2
12031011600,12031013904,7,69.954597,60.5,0.321798,0.157318,154.933701,3
12031011600,12031014311,7,49.81575,61.5,0.321798,1.220813,136.858353,3
12031011600,12031014800,5.25,44.277431,29,0.321798,0.558955,95.158188,2
12031011600,12031015002,7,46.281811,60,0.321798,0.815193,131.418793,3
12031011600,12031015300,5.25,37.345623,29,0.321798,1.413611,89.081039,2
12031011600,12031015400,7,37.49353,66,0.321798,0.684596,128.499924,3
12031011600,12031015600,7,30.274906,58,0.321798,1.071172,113.667877,3
12031011600,12031016300,7,33.478218,62.5,0.321798,1.267868,121.567886,3
12031011600,12031002400,5.25,83.355087,59.5,0.321798,1.136265,180.313141,2
12031011600,12031002600,7,25.027786,44,0.321798,0.966269,94.315857,3
12031011600,12031002701,1.75,5.916179,0,0.321798,1.161777,22.399755,0
12031011600,12031002702,1.75,22.524618,0,0.321798,1.280541,54.126957,0
12031011600,12031016500,5.25,39.171886,57,0.321798,0.623396,118.117088,2
12031011600,12031002801,1.75,4.174272,0,0.321798,0.176061,19.672131,0
12031011600,12031002802,1.75,8.130591,0,0.321798,0.030312,23.482702,0
12031011600,12031002902,1.75,9.318531,0,0.321798,0.750008,25.390337,0
12031011600,12031010202,3.5,54.737114,15,0.321798,1.21836,88.777275,1
12031011600,12031013404,3.5,51.587982,29,0.321798,1.300668,115.210449,1
12031011600,12031014330,8.75,107.565575,89.5,0.321798,0.87486,225.262238,4
12031011600,12031014338,7,48.519089,61.5,0.321798,0.901099,135.241974,3
12031011600,12031002102,5.25,46.046963,58.5,0.321798,0.141131,141.009888,2
12031011600,12031002501,1.75,27.075232,0,0.321798,0.43591800000000003,57.832947,0
12031011600,12031002502,3.5,28.355843,31.5,0.321798,1.034802,94.212448,1
12031011600,12031014603,7,48.660183,43.5,0.321798,1.44389,117.92588,3
12031011600,12031014604,7,44.793167,58.5,0.321798,0.421104,128.036072,3
12031011600,12031015925,7,66.08886,67.5,0.321798,1.02952,158.940186,3
12031011600,12031016603,8.75,98.933922,97,0.321798,1.237782,224.4935,4
12031011600,12031016724,7,81.12661,67.5,0.321798,0.654427,173.602829,3
12031011600,12031016725,7,55.768322,62.5,0.321798,0.813578,143.403702,3
12031011600,12031016726,7,89.176857,67.5,0.321798,0.360269,181.358917,3
12031011600,12031012703,NA,NA,NA,NA,NA,NA,NA
12031011600,12031014001,5.25,70.937782,58.5,0.321798,0.394026,151.153595,2
12031011600,12031016808,NA,NA,NA,NA,NA,NA,NA
12031011600,12031015501,7,34.858826,58,0.321798,1.479692,118.660316,3
12031011600,12031002101,1.75,26.467834,0,0.321798,0.777299,57.566929,0
12031011600,12031015502,7,38.624615,58,0.321798,0.181472,121.127892,3
12031011800,12031016101,7,86.463127,52.5,0.999085,1.28495,165.747162,3
12031011800,12031016606,8.75,98.06353,80.5,0.999085,0.464855,207.527481,4
12031011800,12031015702,8.75,92.217049,79,0.999085,0.525392,200.241516,4
12031011800,12031014205,7,131.547195,73,0.999085,0.234755,230.281036,3
12031011800,12031014104,7,129.804001,73,0.999085,1.156172,229.459259,3
12031011800,12031016001,8.75,95.31263,79,0.999085,1.086181,203.897888,4
12031011800,12031012201,7,60.581688,74,0.999085,0.809239,160.890015,3
12031011800,12031014206,7,133.29422,73,0.999085,0.115328,231.90863,3
12031011800,12031014103,7,128.416458,73,0.999085,0.694715,227.61026,3
12031011800,12031014428,7,104.563271,52.5,0.999085,0.410102,182.972443,3
12031011800,12031014426,8.75,142.36026,74.5,0.999085,0.66943,246.028778,4
12031011800,12031014416,8.75,122.939133,72,0.999085,0.97,224.408218,4
12031011800,12031014704,10.5,101.171455,116,0.999085,0.443069,249.113602,5
12031011800,12031014340,8.75,157.620621,73,0.999085,1.275641,260.395325,4
12031011800,12031001401,10.5,86.102455,72.5,0.999085,0.208069,190.309601,5
12031011800,12031014414,8.75,124.17205,73,0.999085,0.839039,226.510178,4
12031011800,12031016605,8.75,97.747704,77,0.999085,0.141014,203.387802,4
12031011800,12031014427,8.75,122.520699,76,0.999085,0.474106,227.493881,4
12031011800,12031014415,7,115.802338,52.5,0.999085,0.228476,194.029892,3
12031011800,12031013524,8.75,109.970047,109,0.999085,0.359785,247.828918,4
12031011800,12031010503,7,111.246689,43,0.999085,0.904019,180.649796,3
12031011800,12031011905,10.5,104.827354,103.5,0.999085,0.874279,240.700729,5
12031011800,12031017101,3.5,60.168217,29.5,0.999085,0.213932,109.381226,1
12031011800,12031017102,3.5,61.729557,29.5,0.999085,0.40245,111.131088,1
12031011800,12031015701,7,89.288429,52.5,0.999085,0.018789,167.30629,3
12031011800,12031010306,7,104.699219,43,0.999085,0.976914,174.175217,3
12031011800,12031000102,8.75,142.923462,57,0.999085,0.689901,229.112442,4
12031011800,12031001402,8.75,83.064476,57.5,0.999085,0.869853,169.933426,4
12031011800,12031015805,8.75,98.892113,72,0.999085,1.171726,200.562927,4
12031011800,12031016731,8.75,142.712402,82,0.999085,0.89693,254.108414,4
12031011800,12031016604,10.5,126.380157,117.5,0.999085,1.226062,276.605316,5
12031011800,12031013906,NA,NA,NA,NA,NA,NA,NA
12031011800,12031017200,7,73.328209,43.5,0.999085,0.476978,142.804276,3
12031011800,12031010402,8.75,132.836594,57,0.999085,0.482144,218.817825,4
12031011800,12031012704,3.5,34.409523,29.5,0.999085,0.550958,83.959564,1
12031011800,12031016200,8.75,94.228157,73.5,0.999085,0.387652,196.614883,4
12031011800,12031012000,10.5,98.48671,103.5,0.999085,0.874362,234.360153,5
12031011800,12031014312,8.75,110.573341,76,0.999085,0.409048,215.481461,4
12031011800,12019030500,5.25,115.482452,30,0.999085,0.677031,168.658569,2
12031011800,12019030400,5.25,118.579155,30,0.999085,1.148326,172.226578,2
12031011800,12019030304,8.75,110.479355,89,0.999085,0.997123,228.97555500000001,4
12031011800,12019030600,NA,NA,NA,NA,NA,NA,NA
12031011800,12031012300,7,61.35862,74,0.999085,1.36939,162.227081,3
12031011800,12031002901,8.75,85.817711,57.5,0.999085,0.89312,172.709915,4
12031011800,12031015100,8.75,109.102478,74.5,0.999085,1.191023,213.292587,4
12031011800,12031013504,5.25,32.210983,43.5,0.999085,1.44936,99.659431,2
12031011800,12031015200,8.75,126.389229,58,0.999085,1.205396,214.093704,4
12031011800,12031000600,7,82.096146,52.5,0.999085,0.772821,160.868057,3
12031011800,12031001000,7,74.799789,43,0.999085,0.228137,143.527008,3
12031011800,12031001100,7,77.676392,43,0.999085,0.610208,146.78569,3
12031011800,12031000700,8.75,81.3657,75,0.999085,0.796067,185.660843,4
12031011800,12031000800,8.75,99.775513,72,0.999085,0.983265,201.257858,4
12031011800,12031000200,7,85.731384,46.5,0.999085,0.499644,158.230118,3
12031011800,12031000300,7,86.466812,46.5,0.999085,1.420649,159.886551,3
12031011800,12031010700,10.5,118.34742,72.5,0.999085,0.798458,223.144958,5
12031011800,12031010800,NA,NA,NA,NA,NA,NA,NA
12031011800,12031010900,8.75,118.354141,56,0.999085,0.099009,202.95224,4
12031011800,12031011000,10.5,92.126534,72.5,0.999085,0.280586,196.406189,5
12031011800,12031011100,8.75,90.127701,71.5,0.999085,0.395723,190.522507,4
12031011800,12031011200,7,92.769814,72.5,0.999085,1.37154,192.140427,3
12031011800,12031011300,7,95.195633,72.5,0.999085,0.388936,193.583649,3
12031011800,12031011400,8.75,109.296989,57.5,0.999085,0.605136,195.901215,4
12031011800,12031011500,8.75,88.257149,57.5,0.999085,1.045408,175.301636,4
12031011800,12031011600,8.75,85.404854,57.5,0.999085,1.309517,172.71344,4
