stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
1325,,"8650 Old Kings Rd.",,  30.222390, -81.592990,,,0,
1326,,"Old Kings Rd. & Baymeadows Rd.",,  30.222100, -81.592790,,,0,
1327,,"Old Kings Rd. & Bradford Rd.",,  30.224330, -81.593520,,,0,
1328,,"Old Kings Rd. & Bradford Rd.",,  30.224090, -81.593240,,,0,
1329,,"Old Kings Rd. & Lincolnshire Rd.",,  30.225720, -81.594530,,,0,
1330,,"8529 Old Kings Rd.",,  30.225590, -81.594270,,,0,
1331,,"Old Kings Rd. & Harrow Rd.",,  30.227280, -81.595450,,,0,
1332,,"Old Kings Rd. & Harrow Rd.",,  30.227500, -81.595760,,,0,
1333,,"Old Kings Rd. & Edgeware Ct.",,  30.228870, -81.596740,,,0,
1334,,"Old Kings Rd. & Warsdale Ct.",,  30.229390, -81.596900,,,0,
1335,,"Old Kings Rd. & Brompton Ct.",,  30.231240, -81.597840,,,0,
1336,,"Old Kings Rd. & Brompton Ct.",,  30.230880, -81.597510,,,0,
1337,,"Old Kings Rd. & Radcliff Ct.",,  30.232189, -81.599731,,,0,
1338,,"Old Kings Rd. & Radcliff Ct.",,  30.232110, -81.599640,,,0,
1339,,"Old Kings Rd. & Cherwell Ln.",,  30.232520, -81.601260,,,0,
1340,,"Old Kings Rd. & San Jose Manor Wy.",,  30.232900, -81.602610,,,0,
1341,,"8153 Old Kings Rd.",,  30.232430, -81.600710,,,0,
1342,,"Old Kings Rd. & Plaza Gate Ln.",,  30.233000, -81.603660,,,0,
1343,,"8075 Old Kings Rd.",,  30.233576, -81.604704,,,0,
1344,,"Old Kings Rd. & Naranja Dr.",,  30.234531, -81.605684,,,0,
1346,,"7801 Old Kings Rd.",,  30.237892, -81.606714,,,0,
1347,,"Old Kings Rd. & Argentine Dr.",,  30.237514, -81.606879,,,0,
1348,,"7715 Old Kings Rd. S",,  30.239980, -81.607930,,,0,
1349,,"Old Kings Rd. & Ferrarra St.",,  30.239776, -81.607999,,,0,
1350,,"7560 Powers Ave.",,  30.243131, -81.609018,,,0,
1351,,"7565 Powers Ave.",,  30.242098, -81.608354,,,0,
1352,,"7440 Powers Ave.",,  30.245796, -81.610701,,,0,
1353,,"7447 Powers Ave.",,  30.245570, -81.610400,,,0,
1354,,"7200 Powers Ave.",,  30.247330, -81.611870,,,0,
1355,,"7277 Powers Ave.",,  30.247417, -81.611667,,,0,
1356,,"7000 Powers Ave.",,  30.251480, -81.614830,,,0,
1357,,"6917 Powers Ave.",,  30.251390, -81.614550,,,0,
1358,,"Toledo Rd. & Powers Ave.",,  30.252895, -81.615897,,,0,
1359,,"Toledo Rd. & Powers Ave.",,  30.252586, -81.616624,,,0,
1360,,"3873 Toledo Rd.",,  30.251661, -81.618160,,,0,
1361,,"3819 Toledo Rd.",,  30.251240, -81.619100,,,0,
1362,,"3904 Toledo Rd.",,  30.249970, -81.621040,,,0,
1364,,"Toledo Rd. & Old Kings Rd.",,  30.249290, -81.622070,,,0,
1365,,"Old Kings Rd. & Galicia Rd.",,  30.251019, -81.624012,,,0,
1366,,"Old Kings Rd. & Galicia Rd.",,  30.250720, -81.623660,,,0,
1368,,"St. Augustine Rd. & Via De La Reine St.",,  30.244580, -81.625700,,,0,
1369,,"St. Augustine Rd. & Via De La Reine St.",,  30.244090, -81.625550,,,0,
1370,,"St. Augustine Rd. & Madrid Ave.",,  30.248240, -81.625900,,,0,
1371,,"7111 St. Augustine Rd.",,  30.248300, -81.625760,,,0,
1373,,"St. Augustine Rd. & Galicia Rd.",,  30.250690, -81.625910,,,0,
1375,,"St. Augustine Rd. & Old Kings Rd.",,  30.253410, -81.626070,,,0,
1376,,"St. Augustine Rd. & Caballero Dr.",,  30.254030, -81.626270,,,0,
1377,,"St. Augustine Rd. & DuPont Ave.",,  30.255750, -81.626310,,,0,
1385,,"Chester Ave & Taylor Residences NB FS",,  30.257877, -81.621724,,,0,
1388,,"Morton St. & Morrow St.",,  30.259420, -81.623100,,,0,
1389,,"Morrow St. & St. Augustine Rd.",,  30.260325, -81.625429,,,0,
1390,,"St. Augustine Rd. & Smithfield Rd.",,  30.258530, -81.626010,,,0,
1391,,"St. Augustine Rd. & Christopher Rd.",,  30.259030, -81.626080,,,0,
1396,,"University Blvd. & Powers Ave.",,  30.262324, -81.624620,,,0,
1397,,"University Blvd. & Powers Ave.",,  30.261944, -81.624751,,,0,
1400,,"University Blvd. & St. Augustine Rd. ns",,  30.261570, -81.625810,,,0,
1401,,"University Blvd. & St. Augustine Rd. fs",,  30.261174, -81.625812,,,0,
1402,,"University Blvd. & St. Augustine Rd.",,  30.260870, -81.627210,,,0,
1403,,"University Blvd. & St. Augustine Rd. fs",,  30.261008, -81.629139,,,0,
1404,,"St. Augustine Rd. & University Blvd.",,  30.262260, -81.628400,,,0,
1405,,"St. Augustine Rd. & University Blvd.",,  30.261580, -81.627130,,,0,
1409,,"University Blvd. & Swanne Rd.",,  30.260820, -81.633480,,,0,
1410,,"University Blvd. & Graywood Rd.",,  30.261030, -81.632820,,,0,
1411,,"University Blvd. & opp. Colgate Rd.",,  30.260990, -81.637260,,,0,
1412,,"University Blvd. & Colgate Rd.",,  30.260780, -81.637060,,,0,
1413,,"University Blvd. & Auburn Rd.",,  30.261070, -81.641570,,,0,
1414,,"University Blvd. & opp. Auburn Rd.",,  30.260830, -81.641830,,,0,
1415,,"University Blvd. & opp. Stanford Rd.",,  30.260820, -81.643980,,,0,
1416,,"5860 St. Augustine Rd.",,  30.263420, -81.629570,,,0,
1418,,"St. Augustine Rd. & Ballard Oaks Rd.",,  30.264540, -81.630500,,,0,
1419,,"St. Augustine Rd. & opp. Bishop Cir.",,  30.266600, -81.632470,,,0,
1420,,"St. Augustine Rd. & Bishop Cir.",,  30.266656, -81.632722,,,0,
1421,,"St. Augustine Rd. & Bishop Cir.",,  30.268462, -81.634517,,,0,
1422,,"St. Augustine Rd. & Rolac Rd.",,  30.268830, -81.634510,,,0,
1423,,"St. Augustine Rd. & Clydo Rd.",,  30.270620, -81.636360,,,0,
1424,,"5050 St. Augustine Rd.",,  30.271010, -81.636890,,,0,
1425,,"4549 St. Augustine Rd.",,  30.273010, -81.638680,,,0,
1426,,"4550 St. Augustine Rd.",,  30.273390, -81.639220,,,0,
1427,,"4333 St. Augustine Rd.",,  30.275510, -81.641100,,,0,
1428,,"St. Augustine Rd. & Nickerson Ln.",,  30.274920, -81.640700,,,0,
1429,,"4194 St. Augustine Rd.",,  30.276930, -81.642680,,,0,
1430,,"St. Augustine Rd. & Jernigan Rd.",,  30.276850, -81.642410,,,0,
1431,,"St. Augustine Rd. & Wright Ave.",,  30.278930, -81.643733,,,0,
1432,,"St. Augustine Rd. & Caljon Rd.",,  30.279360, -81.643610,,,0,
1433,,"St. Augustine Rd. & Sessions Ln.",,  30.281350, -81.643660,,,0,
1434,,"3924 St. Augustine Rd.",,  30.280990, -81.643780,,,0,
1435,,"St. Augustine Rd. & Brewster Rd.",,  30.282440, -81.643800,,,0,
1436,,"St. Augustine Rd. & Emerson St.",,  30.285000, -81.643860,,,0,
1437,,"St. Augustine Rd. & Stubbs Rd.",,  30.285410, -81.643760,,,0,
1438,,"St. Augustine Rd. & Davidson St.",,  30.286650, -81.643930,,,0,
1439,,"St. Augustine Rd. & Sheridan Ln.",,  30.288560, -81.644010,,,0,
1440,,"St. Augustine Rd. & Sheridan Ln.",,  30.288187, -81.643886,,,0,
1441,,"St. Augustine Rd. & Boulder St.",,  30.290210, -81.644090,,,0,
1442,,"St. Augustine Rd. & Ashland St.",,  30.289990, -81.643980,,,0,
1443,,"St. Augustine Rd. & Felch Ave.",,  30.291330, -81.644150,,,0,
1444,,"St. Augustine Rd. & Kingswood Rd.",,  30.291810, -81.644000,,,0,
1445,,"St. Augustine Rd. & Danese Ct.",,  30.292880, -81.643950,,,0,
1446,,"St. Augustine Rd. & Dunsford Rd.",,  30.293900, -81.643800,,,0,
1447,,"St. Augustine Rd. & Dunsford Terr.",,  30.293460, -81.643750,,,0,
1448,,"St. Augustine Rd. & Lorimier Rd.",,  30.295470, -81.643340,,,0,
1449,,"St. Augustine Rd. & Lorimier Rd.",,  30.295670, -81.643150,,,0,
1451,,"Marbon Rd & SR13",,  30.147669, -81.631622,,,0,
1452,,"San Jose Blvd. & Orange Picker Rd.",,  30.150270, -81.632460,,,0,
1454,,"11925 San Jose Blvd.",,  30.154710, -81.632510,,,0,
1455,,"11940 San Jose Blvd.",,  30.153830, -81.632770,,,0,
1456,,"11755 San Jose Blvd.",,  30.158680, -81.632570,,,0,
1457,,"11768 San Jose Blvd.",,  30.158290, -81.632870,,,0,
1458,,"San Jose Blvd. & Loretto Rd.",,  30.160540, -81.632550,,,0,
1459,,"San Jose Blvd. & Loretta Rd.",,  30.161120, -81.632810,,,0,
1460,,"San Jose Blvd. & Addie Ln.",,  30.163350, -81.632460,,,0,
1461,,"San Jose Blvd. & Mandarin Rd.",,  30.167500, -81.631660,,,0,
1462,,"San Jose Blvd. & opp. Mandarin Rd.",,  30.166950, -81.631700,,,0,
1463,,"11247 San Jose Blvd.",,  30.170350, -81.629480,,,0,
1464,,"11147 San Jose Blvd.",,  30.172470, -81.628700,,,0,
1465,,"11150 San Jose Blvd.",,  30.172950, -81.628800,,,0,
1466,,"San Jose Blvd. & Claire Ln.",,  30.175620, -81.627990,,,0,
1467,,"San Jose Blvd. & Claire Ln. nb",,  30.175160, -81.627850,,,0,
1468,,"San Jose Blvd. & Venture Pl.",,  30.186770, -81.628150,,,0,
1469,,"San Jose Blvd. & Hartley Rd.",,  30.186340, -81.627850,,,0,
1470,,"San Jose Blvd. & Big Tree Ln.",,  30.189530, -81.626970,,,0,
1471,,"10200 San Jose Blvd.",,  30.192310, -81.625550,,,0,
1472,,"10235 San Jose Blvd.",,  30.191270, -81.625840,,,0,
1473,,"10127 San Jose Blvd.",,  30.194020, -81.623720,,,0,
1474,,"10100 San Jose Blvd.",,  30.194610, -81.623780,,,0,
1475,,"9962 San Jose Blvd.",,  30.197030, -81.621910,,,0,
1476,,"San Jose Blvd. & Crown Point Rd.",,  30.196070, -81.622150,,,0,
1477,,"San Jose Blvd. & Pall Mall Dr.",,  30.198560, -81.620740,,,0,
1478,,"9775 San Jose Blvd.",,  30.199850, -81.619210,,,0,
1479,,"9620 San Jose Blvd.",,  30.202010, -81.617990,,,0,
1480,,"San Jose Blvd. & Holly Grove Ave.",,  30.217970, -81.617290,,,0,
1481,,"San Jose Blvd. & San Jose Park Dr.",,  30.218570, -81.616900,,,0,
1482,,"San Jose Blvd. & Rustic Ln.",,  30.220020, -81.616600,,,0,
1483,,"San Jose Blvd. & River Hall Dr.",,  30.221770, -81.615930,,,0,
1484,,"8701 San Jose Blvd.",,  30.221680, -81.615750,,,0,
1485,,"8569 San Jose Blvd.",,  30.223720, -81.615490,,,0,
1486,,"San Jose Blvd. & Cathedral Oaks Pl.",,  30.223730, -81.615700,,,0,
1487,,"San Jose Blvd. & San Clerc Rd.",,  30.225740, -81.615940,,,0,
1488,,"San Jose Blvd. & Hilliard Rd.",,  30.225570, -81.616120,,,0,
1489,,"San Jose Blvd. & Point Pleasant Rd.",,  30.228720, -81.616540,,,0,
1490,,"San Jose Blvd. & Point Pleasant Rd.",,  30.228690, -81.616700,,,0,
1491,,"San Jose Blvd. & El Ciento Blvd.",,  30.231600, -81.616960,,,0,
1492,,"San Jose Blvd. & Jose Ter.",,  30.231040, -81.617100,,,0,
1493,,"San Jose Blvd. & Airlie Ln.",,  30.234660, -81.619250,,,0,
1494,,"8037 San Jose Blvd.",,  30.233900, -81.618280,,,0,
1495,,"7821 San Jose Blvd.",,  30.236580, -81.620590,,,0,
1497,,"San Jose Blvd. & Miller Oaks Dr.",,  30.237480, -81.621710,,,0,
1498,,"7701 San Jose Blvd.",,  30.238830, -81.622570,,,0,
1499,,"San Jose Blvd. & Cheryl Dr.",,  30.238760, -81.622810,,,0,
1500,,"7525 San Jose Blvd.",,  30.241250, -81.624600,,,0,
1501,,"San Jose Blvd. & LaRida Ln.",,  30.241390, -81.625080,,,0,
1520,,"San Jose Blvd. & opp. Cornell Rd.",,  30.263810, -81.646880,,,0,
1521,,"San Jose Blvd. & Cornell Rd.",,  30.263500, -81.646440,,,0,
1522,,"San Jose Blvd. & Flanders Rd.",,  30.265430, -81.647250,,,0,
1523,,"San Jose Blvd. & Arcadia Dr.",,  30.267000, -81.647880,,,0,
1524,,"San Jose Blvd. & Heritage Manor Dr.",,  30.266810, -81.648140,,,0,
1525,,"San Jose Blvd. & opp. Riverburch Ln.",,  30.269650, -81.648210,,,0,
1526,,"San Jose Blvd. & San Amaro Rd.",,  30.269930, -81.648470,,,0,
1527,,"San Jose Blvd. & Peachtree Cir. S.",,  30.272560, -81.649100,,,0,
1528,,"San Jose Blvd. & Peachtree Cir. N.",,  30.276980, -81.650300,,,0,
1529,,"San Jose Blvd. & Peachtree Cir. N.",,  30.277100, -81.650500,,,0,
1530,,"4445 San Jose Blvd.",,  30.275170, -81.650000,,,0,
1531,,"4446 San Jose Blvd.",,  30.274900, -81.650300,,,0,
1532,,"San Jose Blvd. & London Rd.",,  30.280550, -81.651000,,,0,
1533,,"4021 San Jose Blvd.",,  30.279950, -81.650700,,,0,
1534,,"3933 San Jose Blvd.",,  30.282120, -81.650900,,,0,
1535,,"3930 San Jose Blvd.",,  30.282670, -81.651200,,,0,
1536,,"Hendricks Ave. & Emerson St.",,  30.284390, -81.650800,,,0,
1539,,"Hendricks Ave. & Pinetree Rd.",,  30.287190, -81.650100,,,0,
1540,,"Hendricks Ave. & Parkwood St.",,  30.287280, -81.649900,,,0,
1541,,"Hendricks Ave. & Felch Ave.",,  30.291727, -81.648324,,,0,
1542,,"Hendricks Ave. & Felch Ave.",,  30.292055, -81.648565,,,0,
1543,,"3400 Hendricks Ave.",,  30.290720, -81.648800,,,0,
1544,,"3407 Hendricks Ave.",,  30.289638, -81.648821,,,0,
1545,,"Hendricks Ave. & Dunsford Rd.",,  30.294240, -81.647800,,,0,
1546,,"Hendricks Ave. & Dunsford Rd.",,  30.294400, -81.648000,,,0,
1548,,"Hendricks Ave. & Lorimer Rd.",,  30.296556, -81.647524,,,0,
1549,,"Hendricks Ave. & River Oaks Rd.",,  30.298450, -81.648690,,,0,
1550,,"Hendricks Ave. & Pineridge Rd.",,  30.298850, -81.648710,,,0,
1551,,"Hendricks Ave. & Marco Pl.",,  30.300800, -81.650070,,,0,
1552,,"Hendricks Ave. & Marco Pl.",,  30.301030, -81.650550,,,0,
1555,,"Atlantic Blvd. & Kings Ave.",,  30.307580, -81.647480,,,0,
1556,,"Atlantic Blvd. & Perry Pl.",,  30.307030, -81.649030,,,0,
1557,,"Atlantic Blvd. & Arcadia Pl.",,  30.305836, -81.651101,,,0,
1559,,"Atlantic Blvd. & Thacker Ave.",,  30.305472, -81.652470,,,0,
1560,,"Hendricks Ave. & Landon Ave.",,  30.307229, -81.654078,,,0,
1561,,"Hendricks Ave. & Landon Ave.",,  30.307478, -81.654390,,,0,
1568,,"Kings Ave. & opp. Gary St.",,  30.313633, -81.653652,,,0,
1601,,"San Marco Blvd. & Balis Pl.",,  30.303950, -81.653780,,,0,
1602,,"San Marco Blvd. & Balis Pl.",,  30.303980, -81.654300,,,0,
1603,,"San Marco Blvd. & Naldo Ave.",,  30.304287, -81.655960,,,0,
1605,,"San Marco Blvd. & Largo Rd.",,  30.304534, -81.657704,,,0,
1606,,"867 San Marco Blvd. & opp. Largo Rd.",,  30.304678, -81.657453,,,0,
1607,,"San Marco Blvd. & Landon Ave.",,  30.305410, -81.659300,,,0,
1608,,"San Marco Blvd. & Landon Ave.",,  30.305120, -81.658840,,,0,
1609,,"San Marco Blvd. & LaSalle St.",,  30.309020, -81.660610,,,0,
1610,,"San Marco Blvd. & LaSalle St.",,  30.308690, -81.660440,,,0,
1612,,"San Marco Blvd. & Cedar St.",,  30.310800, -81.660500,,,0,
1613,,"San Marco Blvd. & Phillips St.",,  30.310572, -81.660600,,,0,
1615,,"San Marco Blvd. & Childrens Way.",,  30.312470, -81.660600,,,0,
1616,,"San Marco Blvd. & Nira St.",,  30.311870, -81.660510,,,0,
1617,,"Cedar St. & Palm St.",,  30.310589, -81.662011,,,0,
1618,,"Cedar St. & San Marco Blvd.",,  30.310420, -81.660730,,,0,
1619,,"Childrens Way & Le Baron Ave.",,  30.312201, -81.663333,,,0,
1620,,"Le Baron Ave. & Childrens Way",,  30.311912, -81.663378,,,0,
1621,,"Le Baron Ave. & Cedars St.",,  30.310610, -81.663518,,,0,
1626,,"A. Philip Randolph Blvd. & Adams St.",,  30.324788, -81.644100,,,0,
1627,,"A. Philip Randolph Blvd. & Adams St.",,  30.324260, -81.644100,,,0,
1628,,"A. Philip Randolph Blvd. & Duval St.",,  30.326240, -81.643453,,,0,
1629,,"A. Philip Randolph Blvd. & Duval St.",,  30.326486, -81.643482,,,0,
1635,,"Bay St. & Liberty St.",,  30.325070, -81.653020,,,0,
1637,,"Bay St. & Market St",,  30.325441, -81.654164,,,0,
1638,,"Bay St. & Market St.",,  30.325370, -81.654510,,,0,
1642,,"Bay St. & Newnan St.",,  30.325703, -81.655347,,,0,
1644,,"Bay St. & Main St.",,  30.326262, -81.657708,,,0,
1650,,"Pearl St. & Water St.",,  30.325999, -81.663426,,,0,
1651,,"Water St. & CSX Dr.",,  30.326034, -81.664794,,,0,
1652,,"Pearl St. & Bay St.",,  30.327190, -81.663020,,,0,
1653,,"Water St. & Jefferson St.",,  30.326850, -81.667420,,,0,
1654,,"Water St. & Jefferson St.",,  30.327563, -81.669514,,,0,
1659,,"JRTC at LaVilla",,  30.329000, -81.672110,,,0,
1662,,"Bay St. & Clay St.",,  30.327413, -81.664083,,,0,
1664,,"Bay St. & Julia St.",,  30.327147, -81.661677,,,0,
1665,,"Bay St. & Laura St.",,  30.326658, -81.659615,,,0,
1666,,"Forsyth St. & Clay St.",,  30.328038, -81.663798,,,0,
1667,,"Forsyth St. & Julia St.",,  30.327870, -81.661900,,,0,
1670,,"Forsyth St. & Laura St.",,  30.327191, -81.658917,,,0,
1671,,"Museum Cir. & Main St. eb",,  30.318400, -81.660053,,,0,
1672,,"Kings Ave. Station",,  30.315519, -81.653289,,,0,
1675,,"Riverplace Blvd. & Flagler Ave. eb",,  30.318409, -81.656099,,,0,
1676,,"1031 San Marco Blvd.",,  30.315140, -81.660500,,,0,
1680,,"San Marco Blvd. & Prudential Dr.",,  30.316600, -81.660410,,,0,
1693,,"Forsyth St. & Ocean St.",,  30.326773, -81.657011,,,0,
1695,,"Newnan St. & Forsyth St.",,  30.326700, -81.655300,,,0,
1697,,"Newnan St. & Adams St.",,  30.327050, -81.655120,,,0,
1698,,"Forsyth St. & Market St.",,  30.326148, -81.654316,,,0,
1705,,"Broad St. & Monroe St. nb",,  30.329614, -81.664738,,,0,
1706,,"Jefferson St. & Adams St. sb",,  30.330135, -81.665968,,,0,
1713,,"Newnan St. & Monroe St.",,  30.328061, -81.654925,,,0,
1714,,"Newnan St. & E Monroe St. fs",,  30.328191, -81.654757,,,0,
1724,,"Broad St. & Ashley St. nb",,  30.332587, -81.663849,,,0,
1730,,"Newnan St. & Ashley St.",,  30.330604, -81.654075,,,0,
1731,,"Newnan St. & Ashley St.",,  30.330490, -81.654200,,,0,
1735,,"Market St. & Union St.",,  30.331310, -81.652570,,,0,
1736,,"Market St. & Beaver St.",,  30.330970, -81.652780,,,0,
1741,,"Beaver St. & Ocean St.",,  30.331240, -81.655430,,,0,
1742,,"Beaver St. & Ocean St.",,  30.331272, -81.655040,,,0,
1746,,"Beaver St. & Clay St.",,  30.332816, -81.662186,,,0,
1747,,"Beaver St. & Clay St.",,  30.332830, -81.662900,,,0,
1749,,"Beaver St. & Jefferson St.",,  30.333340, -81.664618,,,0,
1751,,"Jefferson St. & Beaver St. sb",,  30.332840, -81.665138,,,0,
1753,,"Beaver St. & Davis St.",,  30.333920, -81.667300,,,0,
1754,,"Beaver St. & Davis St.",,  30.333860, -81.667700,,,0,
1758,,"State St. & Davis St. ns",,  30.335670, -81.666770,,,0,
1760,,"State St. & Jefferson St. ns",,  30.334830, -81.664250,,,0,
1763,,"Broad St. & State St. nb fs",,  30.336436, -81.662746,,,0,
1764,,"Broad St. & State St. sb ns",,  30.335817, -81.663079,,,0,
1768,,"Rosa Parks Transit Station",,  30.333289, -81.658710,,,0,
1769,,"Market St. & State St.",,  30.332370, -81.652380,,,0,
1772,,"Riverside Ave. & Stonewall St.",,  30.323555, -81.670811,,,0,
1773,,"Riverside Ave. & Stonewall St.",,  30.323140, -81.670950,,,0,
1775,,"Riverside Ave. & Jackson St.",,  30.322440, -81.672100,,,0,
1777,,"Riverside Ave. & Edison Ave.",,  30.320140, -81.674780,,,0,
1778,,"Riverside Ave. & Rosselle Ave.",,  30.319060, -81.675500,,,0,
1779,,"Riverside Ave. & Rosselle Ave.",,  30.318550, -81.675540,,,0,
1780,,"Riverside Ave. & Peninsular Pl.",,  30.317520, -81.676180,,,0,
1783,,"Riverside Ave. & Riverside Park Pl.",,  30.315580, -81.676930,,,0,
1784,,"Riverside Ave. & Post St.",,  30.314250, -81.677740,,,0,
1785,,"Riverside Ave. & Post St.",,  30.314010, -81.677660,,,0,
1786,,"Riverside Ave. & Lomax St.",,  30.312980, -81.678250,,,0,
1787,,"Riverside Ave. & Lomax St.",,  30.312600, -81.678350,,,0,
1788,,"Riverside Ave. & Margaret St.",,  30.311285, -81.680429,,,0,
1789,,"Riverside Ave. & Margaret St.",,  30.311150, -81.680700,,,0,
1791,,"Riverside Ave. & Goodwin St.",,  30.310950, -81.682100,,,0,
1792,,"Riverside Ave. & Goodwin St.",,  30.310700, -81.682493,,,0,
1793,,"Riverside Ave. & Copeland St.",,  30.310470, -81.683980,,,0,
1794,,"Riverside Ave. & Copeland St.",,  30.310360, -81.684250,,,0,
1795,,"Riverside Ave. & Osceola St.",,  30.310110, -81.685750,,,0,
1796,,"Riverside Ave. & Osceola St.",,  30.309960, -81.686070,,,0,
1797,,"Riverside Ave. & Stockton St.",,  30.309750, -81.687530,,,0,
1798,,"Riverside Ave. & Stockton St.",,  30.309550, -81.687900,,,0,
1799,,"Riverside Ave. & Barrs St.",,  30.309330, -81.689320,,,0,
1800,,"Riverside Ave. & Shircliff St.",,  30.309010, -81.690210,,,0,
1802,,"Park St. & Stonewall St.",,  30.325330, -81.672600,,,0,
1803,,"Park St. & Jackson St.",,  30.324610, -81.673780,,,0,
1804,,"Park St. & Jackson St.",,  30.324820, -81.673630,,,0,
1805,,"Park St. & Price St.",,  30.323007, -81.676331,,,0,
1806,,"Park St. & Price St.",,  30.323300, -81.676110,,,0,
1808,,"Park St. & Forest St.",,  30.322730, -81.677010,,,0,
1809,,"Park St. & Edison Ave.",,  30.321660, -81.677720,,,0,
1810,,"Park St. & Edison Ave.",,  30.321330, -81.677690,,,0,
1811,,"Park St. & Rosselle St.",,  30.319990, -81.678470,,,0,
1812,,"Park St. & Rosselle St.",,  30.319540, -81.678540,,,0,
1813,,"Park St. & Riverside Park Pl.",,  30.317070, -81.679810,,,0,
1814,,"Park St. & Riverside Park Pl.",,  30.316624, -81.679868,,,0,
1815,,"Park St. & Post St.",,  30.315670, -81.680420,,,0,
1821,,"Park St. & Margaret St.",,  30.313730, -81.681500,,,0,
1836,,"Park St. & Goodwin St.",,  30.313530, -81.682900,,,0,
1840,,"College St. & Copeland St. - No Bus Stop Sign",,  30.315750, -81.685610,,,0,
1852,,"College St. & Stockton St. - No Bus Stop Sign",,  30.314980, -81.689110,,,0,
1857,,"Park St. & Stockton St.",,  30.312170, -81.688600,,,0,
1858,,"Park St. & Stockton St.",,  30.312380, -81.688100,,,0,
1869,,"College St. & Acosta St. - No Bus Stop Sign",,  30.314250, -81.692980,,,0,
1870,,"College St. & King St. ns wb",,  30.314200, -81.696100,,,0,
1872,,"2610 Park St.",,  30.311540, -81.692000,,,0,
1873,,"2660 Park St.",,  30.311320, -81.692200,,,0,
1879,,"King St. & St. Johns Ave.",,  30.307570, -81.691573,,,0,
1891,,"College St. & James St. fs wb",,  30.314168, -81.698859,,,0,
1894,,"St. Johns Ave. & James St.",,  30.306620, -81.692790,,,0,
1895,,"St. Johns Ave. & Powell Pl.",,  30.306719, -81.692407,,,0,
1896,,"Post St. & Willow Branch Ave.",,  30.313167, -81.703419,,,0,
1898,,"Forest St. & Myrtle Ave.",,  30.322906, -81.678201,,,0,
1900,,"Park St. & Cherry St.",,  30.307700, -81.697390,,,0,
1901,,"Park St. & Cherry St.",,  30.307470, -81.697540,,,0,
1904,,"Park St. & McDuff Ave.",,  30.305200, -81.699830,,,0,
1905,,"Park St. & McDuff Ave.",,  30.304880, -81.699960,,,0,
1906,,"Park St. & Belvedere Ave.",,  30.302982, -81.703311,,,0,
1911,,"Park St. & Belvedere Ave.",,  30.303260, -81.702900,,,0,
1914,,"St. Johns Ave. & Mallory St.",,  30.304380, -81.694930,,,0,
1915,,"St. Johns Ave. & Mallory St.",,  30.304329, -81.694788,,,0,
1916,,"St. Johns Ave. & Willow Branch Terr.",,  30.303515, -81.695580,,,0,
1917,,"St. Johns Ave. & Mc Duff Ave.",,  30.302780, -81.696400,,,0,
1919,,"St. Johns Ave. & Aberdeen St.",,  30.301250, -81.698200,,,0,
1920,,"St. Johns Ave. & Avondale Ave.",,  30.299940, -81.700000,,,0,
1921,,"St. Johns Ave. & Avondale Ave.",,  30.299960, -81.699800,,,0,
1922,,"St. Johns Ave. & Edgewood Ave.",,  30.298262, -81.702057,,,0,
1923,,"St. Johns Ave. & Edgewood Ave.",,  30.298720, -81.701760,,,0,
1924,,"St. Johns Ave. & Talbot Ave.",,  30.297430, -81.702974,,,0,
1925,,"3571 St. Johns Ave.",,  30.296656, -81.704060,,,0,
1927,,"St. Johns Ave. & Dancy St.",,  30.295390, -81.705300,,,0,
1928,,"St. Johns Ave. & Dancy St.",,  30.295635, -81.705187,,,0,
1929,,"St. Johns Ave. & Van Wert Ave.",,  30.294200, -81.706600,,,0,
1930,,"3712 St. Johns Ave.",,  30.294110, -81.706900,,,0,
1931,,"St. Johns Ave. & Glendale Rd.",,  30.291590, -81.710200,,,0,
1932,,"St. Johns Ave. & Canterbury St.",,  30.291081, -81.710675,,,0,
1933,,"St. Johns Ave. & Riverside Ave.",,  30.290670, -81.711900,,,0,
1934,,"St. Johns Ave. & Oak St.",,  30.291029, -81.712757,,,0,
1951,,"Herschel St. & St. Johns Ave.",,  30.288560, -81.713340,,,0,
1952,,"Herschel St. & St. Johns Ave.",,  30.288660, -81.713480,,,0,
1953,,"Herschel St. & Irvington Ave.",,  30.285980, -81.713500,,,0,
1954,,"4197 Herschel St.",,  30.285920, -81.713370,,,0,
1955,,"Herschel St. & Marquette Ave.",,  30.284590, -81.713400,,,0,
1956,,"Herschel St. & Marquette Ave.",,  30.284334, -81.713569,,,0,
1957,,"Herschel St. & Lexington Ave.",,  30.283070, -81.713460,,,0,
1958,,"Herschel St. & Lexington Ave.",,  30.282950, -81.713550,,,0,
1964,,"San Juan Ave. & Euclid St.",,  30.282160, -81.715720,,,0,
1965,,"San Juan Ave. & Euclid St.",,  30.282260, -81.715420,,,0,
1967,,"San Juan Ave. & Fair St.",,  30.282250, -81.717570,,,0,
1969,,"San Juan Ave. & Roosevelt Blvd.",,  30.282130, -81.719000,,,0,
1970,,"4507 Roosevelt Blvd.",,  30.279358, -81.720014,,,0,
1971,,"4470 Rossevelt Blvd.",,  30.278930, -81.720360,,,0,
1972,,"Roosevelt Blvd. & San Juan Ave.",,  30.280892, -81.720025,,,0,
1973,,"Roosevelt Blvd. & San Juan Ave.",,  30.281640, -81.720380,,,0,
