shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
120281,30.396480,-81.682920,10150
120281,30.396830,-81.683000,10151
120281,30.397080,-81.683050,10152
120281,30.397440,-81.683120,10153
120281,30.397890,-81.683210,10154
120281,30.398570,-81.683370,10155
120281,30.399650,-81.683600,10156
120281,30.400010,-81.683690,10157
120281,30.400790,-81.683860,10158
120281,30.401400,-81.684000,10159
120281,30.401830,-81.684100,10160
120281,30.402220,-81.684220,10161
120281,30.402410,-81.684290,10162
120281,30.402600,-81.684380,10163
120281,30.402780,-81.684480,10164
120281,30.403090,-81.684650,10165
120281,30.403850,-81.685070,10166
120281,30.404710,-81.685550,10167
120281,30.405570,-81.686030,10168
120281,30.406300,-81.686420,10169
120281,30.406790,-81.686700,10170
120281,30.407390,-81.687030,10171
120281,30.407910,-81.687320,10172
120281,30.408270,-81.687510,10173
120281,30.408720,-81.687760,10174
120281,30.409040,-81.687930,10175
120281,30.409300,-81.688080,10176
120281,30.409510,-81.688260,10177
120281,30.409980,-81.688560,10178
120281,30.410570,-81.688970,10179
120281,30.410710,-81.689070,10180
120281,30.411080,-81.689310,10181
120281,30.411420,-81.689490,10182
120281,30.412350,-81.689940,10183
120281,30.412530,-81.690060,10184
120281,30.412660,-81.690170,10185
120281,30.412770,-81.690290,10186
120281,30.412840,-81.690370,10187
120281,30.412960,-81.690540,10188
120281,30.413090,-81.690800,10189
120281,30.413160,-81.690980,10190
120281,30.413250,-81.691230,10191
120281,30.413870,-81.692660,10192
120281,30.414270,-81.693550,10193
120281,30.414590,-81.694180,10194
120281,30.414830,-81.694580,10195
120281,30.415060,-81.694890,10196
120281,30.415410,-81.695360,10197
120281,30.415310,-81.695610,10198
120281,30.415270,-81.695700,10199
120281,30.415230,-81.695820,10200
120281,30.415180,-81.696040,10201
120281,30.415160,-81.696250,10202
120281,30.415140,-81.696640,10203
120281,30.415130,-81.697350,10204
120281,30.413930,-81.697340,10205
120281,30.412860,-81.697330,10206
120281,30.411120,-81.697300,10207
120281,30.410970,-81.697298,10208
120282,30.410970,-81.697298,10001
120282,30.410220,-81.697290,10002
120282,30.406740,-81.697330,10003
120282,30.405750,-81.697330,10004
120282,30.405950,-81.696830,10005
120282,30.406220,-81.696120,10006
120282,30.406530,-81.695410,10007
120282,30.406744,-81.694905,10008
120282,30.406744,-81.694905,20001
120282,30.406830,-81.694700,20002
120282,30.407130,-81.694000,20003
120282,30.407440,-81.693280,20004
120282,30.407740,-81.692560,20005
120282,30.407871,-81.692249,20006
120282,30.407871,-81.692249,30001
120282,30.408040,-81.691850,30002
120282,30.408340,-81.691130,30003
120282,30.408620,-81.690430,30004
120282,30.408800,-81.690000,30005
120282,30.408813,-81.689969,30006
120282,30.408813,-81.689969,40001
120282,30.408920,-81.689710,40002
120282,30.409220,-81.688990,40003
120282,30.409490,-81.688310,40004
120282,30.409510,-81.688260,40005
120282,30.409250,-81.688190,40006
120282,30.409010,-81.688050,40007
120282,30.408830,-81.687960,40008
120282,30.408450,-81.687750,40009
120282,30.407870,-81.687440,40010
120282,30.407190,-81.687050,40011
120282,30.406435,-81.686633,40012
120282,30.406435,-81.686633,50001
120282,30.406250,-81.686530,50002
120282,30.405330,-81.686030,50003
120282,30.404670,-81.685660,50004
120282,30.403040,-81.684760,50005
120282,30.402770,-81.684610,50006
120282,30.402500,-81.684470,50007
120282,30.402382,-81.684422,50008
120282,30.402382,-81.684422,60001
120282,30.402180,-81.684340,60002
120282,30.402000,-81.684270,60003
120282,30.401770,-81.684210,60004
120282,30.401380,-81.684120,60005
120282,30.399765,-81.683751,60006
120282,30.399765,-81.683751,70001
120282,30.399630,-81.683720,70002
120282,30.397870,-81.683320,70003
120282,30.397500,-81.683250,70004
120282,30.397100,-81.683190,70005
120282,30.396810,-81.683150,70006
120282,30.396400,-81.683100,70007
120282,30.395910,-81.683000,70008
120282,30.395460,-81.682860,70009
120282,30.395140,-81.682730,70010
120282,30.394880,-81.682590,70011
120282,30.394670,-81.682400,70012
120282,30.394420,-81.682260,70013
120282,30.394170,-81.682090,70014
120282,30.393750,-81.681730,70015
120282,30.393480,-81.681470,70016
120282,30.393250,-81.681200,70017
120282,30.393236,-81.681184,70018
120282,30.393236,-81.681184,80001
120282,30.393070,-81.680990,80002
120282,30.392740,-81.680580,80003
120282,30.392500,-81.680320,80004
120282,30.392220,-81.680100,80005
120282,30.391830,-81.679830,80006
120282,30.391590,-81.679670,80007
120282,30.391333,-81.679497,80008
120282,30.391333,-81.679497,90001
120282,30.390950,-81.679240,90002
120282,30.390300,-81.678840,90003
120282,30.389740,-81.678500,90004
120282,30.389320,-81.678250,90005
120282,30.388920,-81.677980,90006
120282,30.388540,-81.677660,90007
120282,30.388297,-81.677476,90008
120282,30.388297,-81.677476,100001
120282,30.387920,-81.677190,100002
120282,30.386836,-81.676318,100003
120282,30.386836,-81.676318,110001
120282,30.386590,-81.676120,110002
120282,30.385600,-81.675330,110003
120282,30.385340,-81.675120,110004
120282,30.385030,-81.674880,110005
120282,30.384647,-81.674593,110006
120282,30.384647,-81.674593,120001
120282,30.384550,-81.674520,120002
120282,30.384070,-81.674100,120003
120282,30.383830,-81.673980,120004
120282,30.383210,-81.673390,120005
120282,30.383100,-81.673270,120006
120282,30.382650,-81.672840,120007
120282,30.382540,-81.672720,120008
120282,30.381964,-81.672122,120009
120282,30.381964,-81.672122,130001
120282,30.381740,-81.671890,130002
120282,30.381350,-81.671500,130003
120282,30.381290,-81.671440,130004
120282,30.381170,-81.671240,130005
120282,30.381100,-81.671140,130006
120282,30.380950,-81.671030,130007
120282,30.380520,-81.670590,130008
120282,30.380300,-81.670420,130009
120282,30.380170,-81.670310,130010
120282,30.380019,-81.670195,130011
120282,30.380019,-81.670195,140001
120282,30.379710,-81.669960,140002
120282,30.379530,-81.669840,140003
120282,30.379150,-81.669530,140004
120282,30.378950,-81.669360,140005
120282,30.378560,-81.669110,140006
120282,30.378340,-81.668960,140007
120282,30.377980,-81.668690,140008
120282,30.377831,-81.668582,140009
120282,30.377831,-81.668582,150001
120282,30.377720,-81.668500,150002
120282,30.377400,-81.668260,150003
120282,30.377120,-81.668060,150004
120282,30.376820,-81.667840,150005
120282,30.376540,-81.667630,150006
120282,30.376230,-81.667410,150007
120282,30.375910,-81.667170,150008
120282,30.375660,-81.666990,150009
120282,30.375350,-81.666756,150010
120282,30.375350,-81.666756,160001
120282,30.375170,-81.666620,160002
120282,30.375100,-81.666570,160003
120282,30.374550,-81.666160,160004
120282,30.374470,-81.666110,160005
120282,30.373570,-81.665440,160006
120282,30.373357,-81.665283,160007
120282,30.373357,-81.665283,170001
120282,30.372235,-81.664457,170002
120282,30.372235,-81.664457,180001
120282,30.371980,-81.664270,180002
120282,30.371560,-81.663970,180003
120282,30.371240,-81.663790,180004
120282,30.370943,-81.664638,180005
120282,30.370794,-81.665064,180006
120282,30.370140,-81.664800,180007
120282,30.370057,-81.664850,180008
120282,30.370050,-81.664889,180009
120282,30.370050,-81.664889,190001
120282,30.370031,-81.664991,190002
120282,30.370089,-81.665055,190003
120282,30.370091,-81.665059,190004
120282,30.370692,-81.665356,190005
120282,30.370760,-81.665161,190006
120282,30.370794,-81.665064,190007
120282,30.370943,-81.664638,190008
120282,30.371240,-81.663790,190009
120282,30.370740,-81.663530,190010
120282,30.370029,-81.663289,190011
120282,30.370029,-81.663289,200001
120282,30.369470,-81.663100,200002
120282,30.368790,-81.662880,200003
120282,30.368080,-81.662660,200004
120282,30.367840,-81.662600,200005
120282,30.367610,-81.662580,200006
120282,30.367440,-81.662590,200007
120282,30.367240,-81.662630,200008
120282,30.367160,-81.662660,200009
120282,30.366871,-81.662794,200010
120282,30.366871,-81.662794,210001
120282,30.366770,-81.662840,210002
120282,30.366350,-81.663080,210003
120282,30.366210,-81.663210,210004
120282,30.366140,-81.663250,210005
120282,30.365990,-81.663340,210006
120282,30.365750,-81.663500,210007
120282,30.365510,-81.663680,210008
120282,30.365370,-81.663820,210009
120282,30.365240,-81.663980,210010
120282,30.365120,-81.664130,210011
120282,30.364990,-81.664320,210012
120282,30.364880,-81.664510,210013
120282,30.364790,-81.664700,210014
120282,30.364700,-81.664930,210015
120282,30.364680,-81.665010,210016
120282,30.364650,-81.665090,210017
120282,30.364610,-81.665250,210018
120282,30.364601,-81.665297,210019
120282,30.364690,-81.665318,210020
120282,30.364770,-81.665325,210021
120282,30.364878,-81.665308,210022
120282,30.364969,-81.665303,210023
120282,30.365044,-81.665310,210024
120282,30.365126,-81.665317,210025
120282,30.365126,-81.665317,220001
120282,30.365133,-81.665318,220002
120282,30.365222,-81.665341,220003
120282,30.365263,-81.665403,220004
120282,30.365277,-81.665528,220005
120282,30.365208,-81.665645,220006
120282,30.365137,-81.665670,220007
120282,30.365037,-81.665650,220008
120282,30.364962,-81.665606,220009
120282,30.364898,-81.665562,220010
120282,30.364842,-81.665510,220011
120282,30.364770,-81.665460,220012
120282,30.364729,-81.665428,220013
120282,30.364666,-81.665392,220014
120282,30.364583,-81.665375,220015
120282,30.364570,-81.665460,220016
120282,30.364540,-81.665740,220017
120282,30.364530,-81.666040,220018
120282,30.364550,-81.666350,220019
120282,30.364590,-81.666670,220020
120282,30.364630,-81.666860,220021
120282,30.364760,-81.667410,220022
120282,30.364870,-81.667860,220023
120282,30.364950,-81.668210,220024
120282,30.365000,-81.668720,220025
120282,30.365010,-81.668890,220026
120282,30.365010,-81.669360,220027
120282,30.364990,-81.669800,220028
120282,30.364940,-81.670620,220029
120282,30.364920,-81.670790,220030
120282,30.364470,-81.670770,220031
120282,30.364078,-81.670759,220032
120282,30.364078,-81.670759,230001
120282,30.363740,-81.670750,230002
120282,30.363070,-81.670730,230003
120282,30.362584,-81.670716,230004
120282,30.362584,-81.670716,240001
120282,30.362380,-81.670710,240002
120282,30.361690,-81.670690,240003
120282,30.361124,-81.670682,240004
120282,30.361124,-81.670682,250001
120282,30.360990,-81.670680,250002
120282,30.360930,-81.674270,250003
120282,30.360894,-81.675843,250004
120282,30.360894,-81.675843,260001
120282,30.360890,-81.676020,260002
120282,30.360190,-81.676010,260003
120282,30.359940,-81.676010,260004
120282,30.359510,-81.676000,260005
120282,30.358830,-81.675990,260006
120282,30.358654,-81.675982,260007
120282,30.358654,-81.675982,270001
120282,30.358120,-81.675960,270002
120282,30.357460,-81.675950,270003
120282,30.356740,-81.675920,270004
120282,30.356561,-81.675914,270005
120282,30.356561,-81.675914,280001
120282,30.356070,-81.675900,280002
120282,30.355660,-81.675900,280003
120282,30.355530,-81.675900,280004
120282,30.355150,-81.675890,280005
120282,30.354852,-81.675877,280006
120282,30.354852,-81.675877,290001
120282,30.354690,-81.675870,290002
120282,30.354420,-81.675870,290003
120282,30.354090,-81.675860,290004
120282,30.353420,-81.675840,290005
120282,30.352740,-81.675830,290006
120282,30.352400,-81.675830,290007
120282,30.352240,-81.675820,290008
120282,30.352070,-81.675820,290009
120282,30.351661,-81.675808,290010
120282,30.351661,-81.675808,300001
120282,30.351360,-81.675800,300002
120282,30.350580,-81.675780,300003
120282,30.349901,-81.675764,300004
120282,30.349901,-81.675764,310001
120282,30.349760,-81.675760,310002
120282,30.349010,-81.675750,310003
120282,30.348190,-81.675730,310004
120282,30.347631,-81.675711,310005
120282,30.347631,-81.675711,320001
120282,30.347320,-81.675700,320002
120282,30.346510,-81.675680,320003
120282,30.346270,-81.675680,320004
120282,30.346110,-81.675690,320005
120282,30.345940,-81.675690,320006
120282,30.345860,-81.675680,320007
120282,30.345720,-81.675680,320008
120282,30.344890,-81.675650,320009
120282,30.344780,-81.675650,320010
120282,30.344361,-81.675644,320011
120282,30.344361,-81.675644,330001
120282,30.344130,-81.675640,330002
120282,30.343470,-81.675630,330003
120282,30.342820,-81.675610,330004
120282,30.342180,-81.675590,330005
120282,30.342011,-81.675583,330006
120282,30.342011,-81.675583,340001
120282,30.341670,-81.675570,340002
120282,30.341560,-81.675570,340003
120282,30.340910,-81.675550,340004
120282,30.340800,-81.675540,340005
120282,30.340020,-81.675620,340006
120282,30.339400,-81.675700,340007
120282,30.339308,-81.675710,340008
120282,30.339308,-81.675710,350001
120282,30.338550,-81.675790,350002
120282,30.337630,-81.675900,350003
120282,30.336430,-81.676050,350004
120282,30.335240,-81.675960,350005
120282,30.333660,-81.675860,350006
120282,30.333000,-81.675870,350007
120282,30.332520,-81.675890,350008
120282,30.331840,-81.675930,350009
120282,30.331600,-81.675960,350010
120282,30.331140,-81.676100,350011
120282,30.331062,-81.676125,350012
120282,30.331062,-81.676125,360001
120282,30.330400,-81.676340,360002
120282,30.329730,-81.676540,360003
120282,30.329670,-81.676360,360004
120282,30.329620,-81.676180,360005
120282,30.329560,-81.675950,360006
120282,30.329450,-81.675510,360007
120282,30.329390,-81.675240,360008
120282,30.328990,-81.673420,360009
120282,30.328631,-81.671666,360010
120282,30.329059,-81.671987,360011
120282,30.329232,-81.673030,360012
130110,30.249005,-81.754888,10001
130110,30.249006,-81.755022,10002
130110,30.248363,-81.755023,10003
130110,30.248362,-81.755127,10004
130110,30.248350,-81.756310,10005
130110,30.248358,-81.757332,10006
130110,30.248358,-81.757332,20001
130110,30.248360,-81.757570,20002
130110,30.248470,-81.757570,20003
130110,30.249160,-81.757564,20004
130110,30.249160,-81.757564,30001
130110,30.250840,-81.757550,30002
130110,30.251580,-81.757550,30003
130110,30.251760,-81.757520,30004
130110,30.251840,-81.757480,30005
130110,30.251920,-81.757420,30006
130110,30.252020,-81.757660,30007
130110,30.252060,-81.757810,30008
130110,30.252080,-81.758390,30009
130110,30.252120,-81.758470,30010
130110,30.252190,-81.758510,30011
130110,30.252810,-81.758510,30012
130110,30.252810,-81.758510,40001
130110,30.252920,-81.758510,40002
130110,30.253950,-81.758520,40003
130110,30.255019,-81.758501,40004
130110,30.255019,-81.758501,50001
130110,30.255110,-81.758500,50002
130110,30.255630,-81.758500,50003
130110,30.258020,-81.758480,50004
130110,30.258840,-81.758470,50005
130110,30.259611,-81.758454,50006
130110,30.259611,-81.758454,60001
130110,30.259790,-81.758450,60002
130110,30.260640,-81.758440,60003
130110,30.261470,-81.758430,60004
130110,30.262150,-81.758422,60005
130110,30.262150,-81.758422,70001
130110,30.262310,-81.758420,70002
130110,30.262400,-81.758420,70003
130110,30.263240,-81.758420,70004
130110,30.263970,-81.758400,70005
130110,30.264410,-81.758360,70006
130110,30.264870,-81.758270,70007
130110,30.265340,-81.758130,70008
130110,30.265427,-81.758096,70009
130110,30.265427,-81.758096,80001
130110,30.265670,-81.758000,80002
130110,30.266020,-81.757830,80003
130110,30.266370,-81.757610,80004
130110,30.266940,-81.757250,80005
130110,30.267040,-81.757190,80006
130110,30.267540,-81.756900,80007
130110,30.267763,-81.756808,80008
130110,30.267763,-81.756808,90001
130110,30.267880,-81.756760,90002
130110,30.268270,-81.756650,90003
130110,30.268530,-81.756580,90004
130110,30.268870,-81.756520,90005
130110,30.269239,-81.756480,90006
130110,30.269239,-81.756480,100001
130110,30.269510,-81.756450,100002
130110,30.270080,-81.756430,100003
130110,30.270720,-81.756380,100004
130110,30.271100,-81.756340,100005
130110,30.271157,-81.756331,100006
130110,30.271157,-81.756331,110001
130110,30.271410,-81.756290,110002
130110,30.271620,-81.756240,110003
130110,30.271860,-81.756160,110004
130110,30.272190,-81.756030,110005
130110,30.272500,-81.755890,110006
130110,30.272610,-81.755840,110007
130110,30.272930,-81.755720,110008
130110,30.273140,-81.755670,110009
130110,30.273450,-81.755620,110010
130110,30.274190,-81.755560,110011
130110,30.274318,-81.755551,110012
130110,30.274318,-81.755551,120001
130110,30.274920,-81.755510,120002
130110,30.275640,-81.755450,120003
130110,30.276226,-81.755408,120004
130110,30.276226,-81.755408,130001
130110,30.276340,-81.755400,130002
130110,30.276760,-81.755360,130003
130110,30.277060,-81.755340,130004
130110,30.277520,-81.755310,130005
130110,30.278875,-81.755243,130006
130110,30.278875,-81.755243,140001
130110,30.279330,-81.755220,140002
130110,30.281140,-81.755240,140003
130110,30.281679,-81.755246,140004
130110,30.281679,-81.755246,150001
130110,30.281990,-81.755250,150002
130110,30.282940,-81.755260,150003
130110,30.284134,-81.755275,150004
130110,30.284134,-81.755275,160001
130110,30.284480,-81.755280,160002
130110,30.284780,-81.755280,160003
130110,30.286400,-81.755280,160004
130110,30.286400,-81.755280,170001
130110,30.286590,-81.755280,170002
130110,30.287750,-81.755310,170003
130110,30.288870,-81.755300,170004
130110,30.289580,-81.755310,170005
130110,30.289730,-81.755310,170006
130110,30.290830,-81.755310,170007
130110,30.290830,-81.755310,180001
130110,30.291080,-81.755310,180002
130110,30.291670,-81.755310,180003
130110,30.292030,-81.755270,180004
130110,30.292300,-81.755210,180005
130110,30.292570,-81.755130,180006
130110,30.292730,-81.755060,180007
130110,30.292910,-81.754970,180008
130110,30.293070,-81.754880,180009
130110,30.293205,-81.754793,180010
130110,30.293205,-81.754793,190001
130110,30.293240,-81.754770,190002
130110,30.293440,-81.754620,190003
130110,30.293820,-81.754230,190004
130110,30.294070,-81.753930,190005
130110,30.294654,-81.753254,190006
130110,30.294654,-81.753254,200001
130110,30.294890,-81.752980,200002
130110,30.295150,-81.752700,200003
130110,30.295460,-81.752460,200004
130110,30.295710,-81.752290,200005
130110,30.296050,-81.752120,200006
130110,30.296400,-81.752010,200007
130110,30.296560,-81.751980,200008
130110,30.296730,-81.751960,200009
130110,30.296972,-81.751933,200010
130110,30.296972,-81.751933,210001
130110,30.297260,-81.751900,210002
130110,30.299140,-81.751891,210003
130110,30.299140,-81.751891,220001
130110,30.299300,-81.751890,220002
130110,30.303630,-81.751899,220003
130110,30.303630,-81.751899,230001
130110,30.304040,-81.751900,230002
130110,30.305309,-81.751908,230003
130110,30.305309,-81.751908,240001
130110,30.305520,-81.751910,240002
130110,30.306090,-81.751910,240003
130110,30.307840,-81.751915,240004
130110,30.307840,-81.751915,250001
130110,30.309410,-81.751920,250002
130110,30.309390,-81.752140,250003
130110,30.309409,-81.752782,250004
130110,30.309409,-81.752782,260001
130110,30.309430,-81.753490,260002
130110,30.309438,-81.754011,260003
130110,30.309438,-81.754011,270001
130110,30.309440,-81.754190,270002
130110,30.309440,-81.754580,270003
130110,30.309460,-81.755480,270004
130110,30.309523,-81.756551,270005
130110,30.309523,-81.756551,280001
130110,30.309540,-81.756840,280002
130110,30.309560,-81.757330,280003
130110,30.309630,-81.758190,280004
130110,30.309670,-81.758310,280005
130110,30.309710,-81.758340,280006
130110,30.309760,-81.758370,280007
130110,30.309870,-81.758370,280008
130110,30.310670,-81.758380,280009
130110,30.311080,-81.758380,280010
130110,30.311350,-81.758340,280011
130110,30.311530,-81.758270,280012
130110,30.311553,-81.758266,280013
130110,30.311553,-81.758266,290001
130110,30.311780,-81.758230,290002
130110,30.312250,-81.758220,290003
130110,30.313709,-81.758256,290004
130110,30.313709,-81.758256,300001
130110,30.313840,-81.758260,300002
130110,30.313850,-81.757200,300003
130110,30.313880,-81.756610,300004
130110,30.314060,-81.755450,300005
130110,30.314100,-81.754790,300006
130110,30.314063,-81.752680,300007
130110,30.314063,-81.752680,310001
130110,30.314050,-81.751950,310002
130110,30.314230,-81.751880,310003
130110,30.314500,-81.751880,310004
130110,30.314750,-81.751880,310005
130110,30.315630,-81.751880,310006
130110,30.316330,-81.751880,310007
130110,30.316630,-81.751890,310008
130110,30.317230,-81.751950,310009
130110,30.317610,-81.751950,310010
130110,30.318388,-81.751961,310011
130110,30.318388,-81.751961,320001
130110,30.319000,-81.751970,320002
130110,30.320072,-81.751961,320003
130110,30.320072,-81.751961,330001
130110,30.320180,-81.751960,330002
130110,30.321820,-81.751990,330003
130110,30.324120,-81.751970,330004
130110,30.324430,-81.751970,330005
130110,30.325532,-81.751988,330006
130110,30.325532,-81.751988,340001
130110,30.328325,-81.752036,340002
130110,30.328325,-81.752036,350001
130110,30.328610,-81.752040,350002
130110,30.328640,-81.750380,350003
130110,30.328660,-81.749260,350004
130110,30.329470,-81.749240,350005
130110,30.330574,-81.749039,350006
130110,30.330574,-81.749039,360001
130110,30.330790,-81.749000,360002
130110,30.331140,-81.748950,360003
130110,30.331640,-81.748910,360004
130110,30.332020,-81.748890,360005
130110,30.332170,-81.748910,360006
130110,30.332150,-81.750420,360007
130110,30.332142,-81.751715,360008
130110,30.332142,-81.751715,370001
130110,30.332140,-81.752040,370002
130110,30.332130,-81.753510,370003
130110,30.332130,-81.754670,370004
130110,30.332126,-81.755545,370005
130110,30.332126,-81.755545,380001
130110,30.332112,-81.758674,380002
130110,30.332112,-81.758674,390001
130110,30.332110,-81.759060,390002
130110,30.335670,-81.759060,390003
130110,30.335677,-81.758317,390004
130110,30.335677,-81.758317,400001
130110,30.335680,-81.758000,400002
130110,30.335680,-81.757710,400003
130110,30.335730,-81.757420,400004
130110,30.335755,-81.756002,400005
130110,30.335755,-81.756002,410001
130110,30.335770,-81.755180,410002
130110,30.335780,-81.753340,410003
130110,30.335788,-81.752339,410004
130110,30.335788,-81.752339,420001
130110,30.335790,-81.752060,420002
130110,30.335800,-81.749070,420003
130110,30.335800,-81.748290,420004
130110,30.335820,-81.747730,420005
130110,30.335840,-81.746900,420006
130110,30.335860,-81.746460,420007
130110,30.335938,-81.743904,420008
130110,30.335938,-81.743904,430001
130110,30.335950,-81.743520,430002
130110,30.336135,-81.739415,430003
130110,30.336135,-81.739415,440001
130110,30.336140,-81.739310,440002
130110,30.336150,-81.738890,440003
130110,30.336190,-81.737960,440004
130110,30.336276,-81.735345,440005
130110,30.336276,-81.735345,450001
130110,30.336280,-81.735240,450002
130110,30.336360,-81.732750,450003
130110,30.336410,-81.731150,450004
130110,30.336410,-81.731010,450005
130110,30.336450,-81.729570,450006
130110,30.336450,-81.729230,450007
130110,30.336455,-81.728901,450008
130110,30.336455,-81.728901,460001
130110,30.336480,-81.727330,460002
130110,30.336490,-81.726690,460003
130110,30.336513,-81.725811,460004
130110,30.336513,-81.725811,470001
130110,30.336520,-81.725520,470002
130110,30.336520,-81.724070,470003
130110,30.336520,-81.723820,470004
130110,30.336544,-81.722869,470005
130110,30.336544,-81.722869,480001
130110,30.336550,-81.722630,480002
130110,30.336550,-81.720980,480003
130110,30.336570,-81.719770,480004
130110,30.336590,-81.718820,480005
130110,30.336590,-81.718800,480006
130110,30.336590,-81.718800,490001
130110,30.336590,-81.718360,490002
130110,30.336600,-81.717440,490003
130110,30.336610,-81.716750,490004
130110,30.336610,-81.716610,490005
130110,30.336610,-81.716230,490006
130110,30.336610,-81.715790,490007
130110,30.336618,-81.715121,490008
130110,30.336618,-81.715121,500001
130110,30.336620,-81.714940,500002
130110,30.336630,-81.714090,500003
130110,30.336640,-81.713030,500004
130110,30.336640,-81.712040,500005
130110,30.336650,-81.711070,500006
130110,30.336650,-81.709810,500007
130110,30.336650,-81.709547,500008
130110,30.336650,-81.709547,510001
130110,30.336650,-81.709270,510002
130110,30.336630,-81.708510,510003
130110,30.336620,-81.707600,510004
130110,30.336610,-81.706510,510005
130110,30.336600,-81.705880,510006
130110,30.336590,-81.705520,510007
130110,30.336590,-81.704462,510008
130110,30.336590,-81.704462,520001
130110,30.336590,-81.704370,520002
130110,30.336550,-81.703100,520003
130110,30.336550,-81.702780,520004
130110,30.336551,-81.702562,520005
130110,30.336551,-81.702562,530001
130110,30.336560,-81.701390,530002
130110,30.336560,-81.700340,530003
130110,30.336569,-81.699414,530004
130110,30.336569,-81.699414,540001
130110,30.336570,-81.699260,540002
130110,30.336570,-81.698820,540003
130110,30.335950,-81.698680,540004
130110,30.335330,-81.698540,540005
130110,30.334940,-81.698460,540006
130110,30.334280,-81.698310,540007
130110,30.333590,-81.698160,540008
130110,30.332930,-81.698000,540009
130110,30.333001,-81.697620,540010
130110,30.333001,-81.697620,550001
130110,30.333040,-81.697410,550002
130110,30.333170,-81.696620,550003
130110,30.333570,-81.694290,550004
130110,30.333696,-81.693415,550005
130110,30.333696,-81.693415,560001
130110,30.333730,-81.693180,560002
130110,30.333880,-81.692310,560003
130110,30.333960,-81.691690,560004
130110,30.334080,-81.691030,560005
130110,30.334175,-81.690425,560006
130110,30.334175,-81.690425,570001
130110,30.334190,-81.690330,570002
130110,30.334250,-81.689930,570003
130110,30.334320,-81.689260,570004
130110,30.334400,-81.688746,570005
130110,30.334400,-81.688746,580001
130110,30.334420,-81.688620,580002
130110,30.334470,-81.688320,580003
130110,30.334600,-81.687630,580004
130110,30.334890,-81.685990,580005
130110,30.334980,-81.685450,580006
130110,30.335430,-81.683170,580007
130110,30.335540,-81.682456,580008
130110,30.335540,-81.682456,590001
130110,30.335700,-81.681420,590002
130110,30.335760,-81.681190,590003
130110,30.335820,-81.680890,590004
130110,30.335892,-81.680496,590005
130110,30.335892,-81.680496,600001
130110,30.336120,-81.679250,600002
130110,30.336177,-81.678904,600003
130110,30.336177,-81.678904,610001
130110,30.336270,-81.678340,610002
130110,30.336510,-81.676940,610003
130110,30.336520,-81.676740,610004
130110,30.336510,-81.676550,610005
130110,30.336430,-81.676050,610006
130110,30.336320,-81.675710,610007
130110,30.336128,-81.675172,610008
130110,30.336128,-81.675172,620001
130110,30.336070,-81.675010,620002
130110,30.335780,-81.674240,620003
130110,30.335604,-81.673788,620004
130110,30.335604,-81.673788,630001
130110,30.335500,-81.673520,630002
130110,30.335450,-81.673380,630003
130110,30.335220,-81.672800,630004
130110,30.334970,-81.672090,630005
130110,30.334860,-81.671780,630006
130110,30.334690,-81.671010,630007
130110,30.334660,-81.670870,630008
130110,30.334590,-81.670560,630009
130110,30.334470,-81.670130,630010
130110,30.334420,-81.669920,630011
130110,30.334110,-81.668510,630012
130110,30.333934,-81.667679,630013
130110,30.333934,-81.667679,640001
130110,30.333900,-81.667520,640002
130110,30.333720,-81.666720,640003
130110,30.333590,-81.666090,640004
130110,30.333340,-81.664930,640005
130110,30.332826,-81.665074,640006
130110,30.332826,-81.665074,650001
130110,30.332590,-81.665140,650002
130110,30.331840,-81.665380,650003
130110,30.331100,-81.665580,650004
130110,30.330370,-81.665780,650005
130110,30.330111,-81.665856,650006
130110,30.330111,-81.665856,660001
130110,30.329620,-81.666000,660002
130110,30.328920,-81.666210,660003
130110,30.328220,-81.666410,660004
130110,30.327730,-81.666530,660005
130110,30.327530,-81.666580,660006
130110,30.327633,-81.667075,660007
130110,30.327633,-81.667075,670001
130110,30.328070,-81.669180,670002
130110,30.328320,-81.670290,670003
130110,30.328570,-81.671320,670004
130110,30.328631,-81.671666,670005
130110,30.329059,-81.671987,670006
130110,30.329138,-81.672463,670007
130113,30.329138,-81.672463,10001
130113,30.329391,-81.673991,10002
130113,30.329522,-81.674167,10003
130113,30.329624,-81.673880,10004
130113,30.329300,-81.671994,10005
130113,30.329345,-81.671847,10006
130113,30.329250,-81.671130,10007
130113,30.329250,-81.671130,10008
130113,30.329020,-81.670100,10009
130113,30.328770,-81.668990,10010
130113,30.328530,-81.667830,10011
130113,30.328376,-81.667125,10012
130113,30.328376,-81.667125,20001
130113,30.328220,-81.666410,20002
130113,30.328080,-81.665250,20003
130113,30.328690,-81.665050,20004
130113,30.329360,-81.664870,20005
130113,30.329626,-81.664797,20006
130113,30.329626,-81.664797,30001
130113,30.330120,-81.664660,30002
130113,30.330860,-81.664430,30003
130113,30.331590,-81.664210,30004
130113,30.332320,-81.664000,30005
130113,30.333050,-81.663770,30006
130113,30.333080,-81.663760,30007
130113,30.333275,-81.664637,30008
130113,30.333275,-81.664637,40001
130113,30.333340,-81.664930,40002
130113,30.333590,-81.666090,40003
130113,30.333720,-81.666720,40004
130113,30.333855,-81.667319,40005
130113,30.333855,-81.667319,50001
130113,30.333900,-81.667520,50002
130113,30.334110,-81.668510,50003
130113,30.334420,-81.669920,50004
130113,30.334470,-81.670130,50005
130113,30.334590,-81.670560,50006
